count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,clean_text
39,0,1,1,10,0,0,follow bandwagon formspr twitter next gay justin beiber well im not follow anyth realli bandwagon soo oldd like trend day justin bieber idiot cnt spell
37,0,1,0,3,0,0,prepar patient surgeri prepar wed haha love grey ummmm huh wed surgeri realli odd fetish doctor wed
21,0,0,0,1,0,0,way opposit parent capabl tech like comput gadget
13,0,1,0,1,0,0,favorit flavor pringl cheesey kind
15,0,0,0,2,0,0,mom lol jk answer question wbu
20,0,0,1,1,0,0,locat like ohio usa pretti rad
37,0,0,0,1,0,0,order surviv day need small meal noth except pet monkey fri monkey mayb realli desper
17,0,0,2,0,0,0,whod love da dd love oo lol
15,0,0,0,0,0,0,tall lol told yesterday lol
11,0,0,0,0,0,0,hi bestest buddi hii buddi
12,0,0,1,1,0,0,favorit candi swedish fish amp amp reeees yum
15,0,0,0,1,0,0,favorit way receiv affect hug kiss uu
10,0,0,0,11,0,0,let tonight let get freaki tonight
11,0,0,0,1,0,0,hope like question love question lol
12,0,0,0,4,0,0,fu dh hl hell no
11,0,0,2,3,0,0,like sugar rush doesnt
22,0,0,0,0,0,0,hop porch monkey mine member babe toni fatherfuck haha ye babi rememb
9,0,0,0,2,0,0,virgin right hahaha
9,0,0,0,0,0,0,awwhhhaa rq mhm lol
37,0,0,1,2,0,0,suppos sex drink smoke etc live pleas not peopl good way
12,0,0,0,0,0,0,much gorgeou
30,0,0,1,1,0,0,herd fuke karon grade umm herd dnt even talk tew th grader let alon fuk danni noe
38,0,0,0,2,0,0,could go public look like definantli im gym short tank no makeup readi run hahaha unfortun formspr keep insid hahahaha
21,0,0,0,2,0,0,mum dad love muj wish best ye alway
22,0,0,0,1,0,0,often day feel like everyth goe wrong late lot
16,0,0,0,1,0,0,must suck must suck teenag
27,0,1,8,0,0,0,no alix sister cruch lmfao serious well idc alot femalez got crush mi
14,0,2,0,1,0,0,furthest ever travel queensland
27,0,0,14,0,0,0,ima bite da tip yo dick offf splatter itti bitti piec oh naw ianit dat ish ine dik
60,0,4,0,0,0,0,hahaha kinda seem like one person repeatedli ask fake irrit low life need find better thing start crap internet someon jealou hhahahaha oh no irrit
13,0,0,0,1,0,0,fave thing listen music kiss
38,0,0,0,2,0,0,news report wear pant behind news desk cours point get dress think bet see wear best underwear
34,0,0,0,2,0,0,wear cloth fit eye sake thank im tie say dress like hoe like care think noopeee
33,0,0,0,1,0,0,uhmm commment unnder saay amp maybbb shoullld believ abbout katelynnnnnnnnnnnn yeahh ill believ wantt thankss caus dont know
25,0,0,14,0,0,0,betti like ador look like crack head shit toilet dear even make sens
11,1,0,0,3,0,0,ly nq nope
18,0,0,1,1,0,0,heheheh hey mikey lol wat hap quot ya lil boi mikey babi quot lmao
13,0,0,0,1,0,0,wat name name shadi ur lol
33,0,1,0,0,0,0,quit fish compliment say ugli annoy wellll im not fish annoy go someth els rude
55,0,0,1,3,0,0,thank alot person would neverrrr fall no chanc ive fallen person alot upset alot thank veryy much xx that alright no problem know whoever boy girl least like girl lol
15,0,0,0,5,0,0,are yhu inlove idk realli
9,0,0,0,0,0,0,shelia shay omg shay lmao
74,0,0,0,2,0,0,sorri doubl live seem everi person welfar food stamp drug dealer pimp prostitut think perform drug test peopl approv welfar food stamp not no help peopl help peopl case worker suspect prostituiton drug abl order test
38,0,0,0,1,0,0,could give one thing gain anoth would hmm that realli hard question hmmm let think ill get back
11,0,0,0,0,0,0,fuckin hate ass fuckin love ass
54,0,0,0,1,0,0,easili eak acn whenev sweat alway seem kind troubl problem sinc age wash face oatmeal typ soap get rid oil build poar
33,0,0,4,0,0,0,name pac song hmmm smoke weed day pour littl liquor str ballin amp name one like live amp die la lol
28,0,1,0,2,0,0,racial joke bother think peopl find humor typic rude show ingnor
10,0,0,0,1,0,0,old sunday
22,0,1,0,6,0,0,hope mother okay pray thank mean alot
21,0,0,0,1,0,0,find like guy year ago first encount
5,0,0,0,2,0,0,soamspam oki
26,0,0,0,0,0,0,apo slow ebuddi lol know ebuddi sux today couldnt get cell either lol
37,0,0,0,3,0,0,ever thought reason live mean never know kinda confus think shit babi
11,2,0,0,1,0,0,favourit singer femal male
18,0,0,0,1,0,0,one articl cloth wish would die tie diy tee shirt
20,0,0,0,1,0,0,ok ah love song myspac profil lmao told yew bxtch diz
14,0,0,0,1,0,0,haha ewi ugli nasti ass bitch wishhh ugli fuckkk
43,0,0,0,1,0,0,homeless eat foot share friend bob let starv like ass he got feet cant eat lmao
13,0,1,0,1,0,0,desktop formspr itun fb
25,0,0,0,2,0,0,crush hmmm not say anyth haha interest certain someon hahah ask lol
26,0,0,0,2,0,0,ever one night stand mani regret mani count no
17,0,0,0,0,0,0,still gay bitch haha well rapist fuckoff
48,0,0,6,1,0,0,right seri kati came first rl kat came first like chicken egg wors haha well chicken egg actual care much interest
43,0,1,0,2,0,0,electr outlet call outlet plug thing call inlet push power feel tri catch missi
27,0,0,0,1,0,0,access time machin would first place travel disco time babyyyy hahahah
45,0,0,0,1,0,0,cant fuck get girl god realli hope ashley haha ashley talk time hahahaha someon els caus straight hun sorryyi
31,0,0,0,4,0,0,drink one know apo relat oo lol might cousin oo lol lmfao last name
25,0,0,0,1,0,0,rumor get start one self insecur person need voic other degrad one intimid
27,0,0,1,2,0,0,candl light light electr dim candl candl look amazingggg especi dark that form light
14,0,0,0,1,0,0,afraid height definantli not im thrill seeker
71,0,1,29,13,0,0,kelli woo final repli miss load babe think mayb sad becuas miss happi day haha sorri busi coupl day anywhooo im work louis hit nail head much missag
7,0,0,3,0,0,0,die kay
61,0,2,1,1,0,0,give estim much hate mail gotten fs much would say say chick tell turn personel sexual turn spew hate
19,0,0,0,1,0,0,join circu act would want perform high dive
47,0,0,0,0,0,0,one call hoe shit cuz bitch justin fuck girl friend back fuck quit throw self whore ok didnt no one
9,0,0,0,0,0,0,nasti
15,0,0,0,3,0,0,peopl dont know ask question time yep
5,0,0,0,0,0,0,wassuppp wasup
21,0,0,0,0,0,0,haha love bio wrote quot cyberbulli jail quot got
10,0,0,0,3,0,0,virgin cours stranger
8,0,0,0,0,0,0,awhh tonyy
11,0,0,6,1,0,0,spam meeee bahah spam spam spam
8,0,0,3,1,0,0,fuck nooooo man
62,0,0,0,2,0,0,everyon seem go nut rd twilight film go see theater open weekend itu even want see see enjoy first two film seen first two plan see one
25,0,0,0,1,0,0,lol bad spam everyon jersey shore lol lmao kinda figur dork wat
13,0,0,0,3,0,0,wood smash tevon kn bxtch ianit gay cleaa
41,0,0,0,4,0,0,actual dont fromspr account yea apo say name im never go see littl pathet self daniela happi go stop look like hoe daniela
30,0,0,2,5,0,0,bf nope bhut not bf doesnt mean world end guess im wait ya kno hbu mama
10,0,0,0,1,0,0,make holiday special cooki
20,0,0,0,0,0,0,omg seen pictur emogasm com lol hahahaha big lie
45,0,0,0,1,0,0,cant fuck get girl god realli hope ashley haha ashley talk time hahahaha someon els caus straight hun sorryyi
104,0,1,1,4,0,0,best kind movi watch date specif movi watch shall make last one bed gone turn away would say horror movi enabl snuggl get littl closer noth would make feel sick anyth like saw movi seen perhap psycholog horror someth would want partner stay afterward protect haha
31,0,0,0,2,0,0,pink wow pink ull ju owe big time lmao get pull shot nah ahh share
9,0,0,0,1,0,0,blow screwyou
15,0,0,0,1,0,0,like kiss public dont mind cute
60,0,1,0,0,0,0,haha sever imaginari friend extens weird love im pretti sure miss much went separ way haha awwwwwwwww never seen end sad time hope well life
34,0,0,0,2,0,0,mani mail get today mail get spam anyth dont realli talk anyon mail facebook phone
29,0,0,0,4,0,0,ahhhhh love thees question afer point copier sheeesh hhaha ima trend setter hahahaha
27,0,1,1,1,0,0,deal convers realli bore no polit way smile nod lol
10,0,0,3,5,1,0,sexin fuuuuuuuuuuck
119,0,0,11,17,0,0,old ur soooo cute cool nawtttttttt ugli littl slut bett ur gonna babi time turn think cute everi guy not everyon think ur annoy act ur age realli bitch grow fuck dont quot act age quot fuck actual take time write shit obvious dont give shit thinkkk bt dubb fuck dumbass quot slut quot realli wow pathet imatur get grow
19,0,0,0,0,0,0,would watch rachel sayinnnnn apo fake person mk cool
23,0,0,0,1,0,0,watch gilmor girl nope second last gilmor girl die ya knwo
6,0,0,0,0,0,0,ilovesimoa iloveyourpeni
45,0,0,2,6,0,0,week wow total chang mind that like sooooo long im sorri ever said anyth not young makeup especi amount hehe come pussi doesnt even put name pathet much
14,0,0,0,1,0,0,reli other around
12,0,0,0,1,0,0,would rather cheat cheat cheat
15,0,0,0,2,0,0,yousoo dumb imm not well dont mean
6,0,0,0,0,0,0,lol xxx
46,0,0,0,0,0,0,would ever give blowjob would ever drink sperm becuas realli want wanna sex much not even funni hard get that not weird
23,0,1,0,1,0,0,ethnic korean american guess im whitest asian chick youd ever talk ha
15,0,0,3,0,0,0,go hell xd go hell ugli wannab scene chick
17,0,0,0,1,0,0,one thing never even paid hooker hahaha
24,0,0,0,1,0,0,littl sister retart lmao dont know talk know lmao
39,0,0,2,4,0,0,lol danc wit afta yu lef la nite heard tht grl dancn wiff jefferi got wet boner ahahahahahaha omg heheh yu noe yu like
20,0,0,0,3,0,0,ever gotten fight fist fight no im lover not fighter ha
56,0,0,0,3,0,0,mani peopl today think punish child spank consid abus agre disagre altern spank effect time out affect spank daughter not time no need hurtful
18,0,0,0,1,0,0,someon like like back no one like
43,0,3,1,1,0,0,besid chick start shit back even say amen hahaha pretti much annoy except kinda compliment peopl think im fake
9,0,0,0,1,0,0,blow screwyou
10,0,0,0,1,0,0,fetish not realli
11,0,0,0,2,0,0,bug bunni mickey mous what doc
94,0,0,0,5,0,0,apo believ peopl ask apo chines lol apo see lol apo lucki get ask apo indian oo india oo see lmbo think look indian oo lol go say iraqian morelik shizzl dont know spell way catch drift right lol chines dont see either mayb hair know
45,0,0,0,1,0,0,men like girl younger like younger older women mani year realli matter date side long strong mind independ like
17,0,0,0,0,0,0,love youu alexiss hate domin love
29,0,0,0,2,0,0,eat dick complain texa day shove got told suck dick eat one ummmm great
25,0,0,0,1,0,0,think prettiest junior hahah answer ask myspac someth
18,0,0,0,0,0,0,saw without cloth would bait master eww stfu perv
42,0,1,0,0,0,0,wow ur girl quot dani quot lot guy top sure noth worri nope anyth worri dina trust
16,0,0,0,1,0,0,pretti littl liar not alway pretti agre lie neva pretti
22,0,0,0,2,0,0,could super hero one would ehhhh prolli yellow power ranger duh
53,0,0,0,1,0,0,aircraft chang weather new studi confirm jet punch hole cloud leav trail rain snow wake think start tri control mediat weather best left natur leav natur
8,0,0,0,1,0,0,love youu bbi who
13,0,0,0,1,0,0,want fuck blondi ye
12,0,0,0,1,0,0,make smile sigh laugh cri twitter
21,0,0,0,1,0,0,midnight last night ummm think cook probabl twitter
58,0,0,1,0,0,0,oh uhm mr apo complet wrong told bomb lol said nuclear bomb xd assum apo alreadi say said bomb instead ad nuclear lol lmfao give way nuclearish lol
32,0,1,4,2,0,0,fake lameee know like lot hate group myspac fake shutup
24,0,2,0,4,0,0,emo say anyth say closer indi love thing lol
31,0,0,1,3,0,0,yo mikeey zurii eak im not guna lie idnt memba idid memba wud nun damn concernz lmao
15,0,0,0,2,0,0,fake hahah no dont even look like fake
16,0,0,5,1,0,0,not classi hoe trashhi yazimeh uh huh say
31,0,0,0,3,0,0,sit nem hill sit nem ick shawtyy lemm get lickkkk wana splittt wtf uhm no darlin
7,0,0,0,0,0,0,ur pretti lol thnx
13,0,0,0,2,0,0,handcuff one arm man wow realli
20,0,0,0,1,0,0,ever spent hour think noth crush highschool mayb haha
19,0,0,0,3,0,0,could ask barack obama one question would pen pal
22,0,0,0,1,0,0,whole world listen would say love one anoth kind key happi
16,0,0,0,0,0,0,dont know seem like bitch not
26,0,0,0,1,0,0,like havent miss lol ahh yesterday lol cours miss durr lol
23,4,0,0,4,0,0,qq qq wtf iluk gay datz mi homeboi
24,0,0,0,0,0,0,big feet haha nah naht realli depend im usuallli size
28,0,0,0,2,0,0,whyy dose rubinathi ask stoopid question eras dum betch talk anonym man show face hahah
56,0,0,0,4,0,0,bitchhezzz damm wat fuk yur problemm ferr real yeww guyz need take fuk anonymu tell us fuk yeww wen yeww wana qet love yew alexi yur nawt bitch fuk aha pussiez marissa real tho
68,0,1,0,3,0,0,hi smelli rotten poo smell like pig vomit go toilet wonder smell miss toilet fell ugli cloth poor stink like hamster poo love ram metal pole ass love see get hit car
27,0,0,0,3,0,0,sunset sunris sunset mean closer bedtim lol sunris tooooo earli also sunset warm romanticccccc
20,0,0,0,1,0,0,post question hitler one guilti kill thousand aaahhhhh oki
40,0,0,8,0,0,0,wut ur perfect dream gurl lol dont perfect dream gurl like type gurl long sweet beauti amp know fun amp make laugh
39,0,1,0,0,0,0,one one boy six flag flirt older yeah haha okayyy one six flag nicki name anoth
18,0,0,0,0,0,0,im go dinner see come anywher better
10,0,0,0,2,0,0,gay hahahha
7,0,0,0,1,0,0,fascin peopl
12,0,0,0,0,0,0,horni lol serious wtffff get life
49,0,2,36,0,0,0,smilemexxx trailer trash racist fat cow bimbo fuck slut worthless hell good someon use bodi sex dump street done use that not veryy nice
43,0,0,0,4,0,0,apo sit eat coconut cluster apo coconut rough chocol littl round piec lol eat chocol favourit almond gold bestest cadburi roast almond
15,0,0,0,2,0,0,mani pair underwear realli show face
46,0,0,5,1,0,0,hippo ninja oke window right twizzler said quot time quot gave intens stare would eat twizzler say no time
11,0,1,0,1,0,0,dream car hippi van
16,0,0,0,2,0,0,bodi pierc ye none no tat either
48,0,0,0,1,0,0,late sleep summer oppos late would sleep fall school start go school summer get way earlier go fish camp
85,0,0,1,0,0,0,say hit club xd apo answer question tomorrow mean make sure apo block check apo block lol apo kiwi link need lmbo yay admit need lol know fs gay im tird jump seem lik da one dat love today
71,0,1,0,2,0,0,heyyy ugli fuck bitch think sexi haha shit besid ugli bitch amp bewar ill fuck put shit blast fuck stupid ass cunt fuck amp stop hatein peopl page go ugli ass pleas bitch go noth would get life
36,0,0,0,2,0,0,mani quot answer quot realli answer minu point think mine answer mine real end plu point still
10,0,0,0,0,0,0,hi missin hii miss
11,0,0,0,0,0,0,ima delet no not
27,0,0,5,1,0,0,realli yu must new fs haha naw havent im not realli new havi like month haha
20,0,0,0,1,0,0,look physic date eye smile hold convo
18,0,0,1,1,0,0,still talk last person kiss yep gf
17,0,0,0,0,0,0,love youu alexiss hate domin love
181,0,0,0,3,0,0,quot charli quot short quot charl quot number letter charli also short charlott time stori think upon time young girl call charlott pretti littl girl everyon love one problem great love sport thing male came parent gay toler thing sent nearbi hospit attach piec remov bit come still parent decid cure gay issu chang boy former name charlott chang rule easi chang charl former nicknam would still use want chang name cost deed poll charli live happili ever marri woman dream end
87,0,1,0,0,0,0,quot cost rais child near health care need total almost quarter million dollar not includ colleg quot mind suddenli becam parent imposs humor sort sacrific ever took take kid live trailor hous last ten year make child support payment would ahd
43,0,1,2,8,0,0,turtl shell homeless nake think bareee backsid someon get thing towel kiddi around ohhhh looook saw winki giggl
23,4,0,0,4,0,0,qq qq wtf iluk gay datz mi homeboi
138,0,0,1,3,0,0,job well first job paper round deliv someth like newspap week weekli done one night love quit got job local chariti shop paid ua hour went retail cloth shop year got crap move anoth one amp might heard year later went tgi friday year part time though colleg stuff
20,0,0,0,1,0,0,yoou knooow miss yoou muccch hehe awww nice hehe lol quot
28,0,0,0,2,0,0,ever imagin world no hypothet situat would rather stuck question awww poor tee tee
30,0,0,0,0,0,0,thing make want jump build hoho went fli hand save hoho
17,0,0,1,1,0,0,last time maturb today shower think
54,0,1,1,3,0,0,grey anatomi amazingggggg almost amaz skin hmmmmmm know one two peopl tori think im correct howdi never properli watch prob one day episod skip
